Date,Time,Department ID,Abandonment Time (seconds)
01/01/2024,15:09:32,3,25
23/06/2022,14:43:56,1,517
26/06/2022,19:03:59,4,18
02/07/2024,15:25:06,1,528
06/08/2023,12:15:19,1,311
03/01/2022,14:40:20,1,394
07/06/2022,11:17:48,1,589
28/06/2024,10:41:31,3,267
05/09/2023,8:03:38,1,191
02/01/2024,15:12:35,1,485
18/04/2022,20:48:52,3,488
22/02/2023,9:57:50,1,22
15/11/2022,9:18:06,1,153
13/07/2023,15:40:41,3,377
10/12/2022,12:46:07,3,547
16/02/2024,18:32:37,3,434
22/10/2023,15:12:56,3,198
22/03/2022,19:08:46,2,328
03/10/2022,14:46:18,2,47
17/09/2023,20:53:37,4,289
24/07/2023,15:19:06,1,501
18/12/2023,13:05:27,1,443
24/04/2024,13:35:41,3,127
26/05/2022,7:17:48,3,201
24/07/2023,15:07:21,4,212
19/05/2022,13:09:12,1,443
01/02/2022,16:30:43,3,355
09/11/2022,14:36:35,2,493
04/09/2023,18:18:41,2,449
19/01/2023,2:06:25,1,185
25/03/2024,14:16:36,3,337
06/02/2023,13:15:03,2,596
06/08/2024,13:28:07,1,367
11/03/2022,11:16:23,1,45
21/09/2022,6:21:23,1,445
10/05/2024,14:37:13,1,457
11/12/2024,10:47:14,1,194
22/03/2023,20:53:58,2,90
08/11/2023,21:34:39,3,553
31/10/2022,10:55:06,1,565
26/02/2023,13:23:31,3,44
11/05/2024,23:25:18,3,19
09/02/2023,17:23:20,2,141
25/09/2024,18:08:31,3,29
03/01/2023,18:56:40,1,368
28/05/2023,13:23:11,1,248
06/05/2024,10:04:52,1,49
13/12/2022,16:08:42,2,50
29/09/2022,9:00:01,1,33
25/04/2024,10:17:02,2,466
11/07/2023,11:58:11,3,331
25/01/2023,16:40:56,2,249
07/02/2024,10:13:57,1,343
12/01/2023,8:29:00,1,419
23/09/2023,9:34:11,2,3
07/09/2024,15:12:12,1,46
29/09/2023,13:15:19,1,521
16/02/2022,8:39:38,2,51
01/01/2023,11:59:34,2,220
17/09/2023,20:19:03,1,52
05/05/2023,18:50:12,4,17
03/01/2022,10:59:01,1,121
16/02/2024,11:18:23,1,39
09/01/2024,10:50:34,3,321
04/04/2022,17:34:33,3,493
14/04/2023,14:36:24,3,69
04/10/2024,18:01:59,1,418
06/11/2024,14:45:07,1,301
18/07/2023,12:00:24,4,187
07/05/2023,12:42:05,3,401
13/10/2022,12:48:16,3,499
01/03/2024,21:47:47,1,573
19/03/2024,11:19:16,1,109
09/11/2024,12:37:39,2,174
21/09/2022,18:50:25,1,432
30/07/2024,13:11:50,3,263
19/12/2024,6:27:34,1,81
24/06/2024,20:53:00,1,122
17/06/2022,11:58:24,1,490
17/01/2024,12:06:35,1,452
03/02/2024,11:33:02,1,237
22/04/2024,16:16:41,3,350
27/07/2022,8:53:45,3,248
29/07/2022,14:29:35,2,44
08/12/2023,11:58:34,1,171
30/08/2023,4:59:27,2,409
09/07/2023,14:33:10,1,153
03/04/2022,15:06:03,3,218
17/03/2024,21:43:20,4,509
29/09/2024,8:16:06,2,304
19/06/2024,10:31:56,3,126
12/01/2024,21:18:58,1,338
14/08/2022,10:38:56,1,43
08/06/2024,13:49:05,4,275
26/07/2024,16:34:10,1,600
06/10/2024,9:39:46,4,425
19/12/2024,14:16:24,4,206
15/05/2024,9:30:28,1,379
27/09/2022,9:11:06,1,10
18/10/2022,16:02:40,3,385
14/11/2024,13:35:26,1,467
01/08/2024,20:41:52,2,91
04/10/2022,12:50:40,1,584
01/01/2022,16:01:48,3,426
29/07/2023,12:52:24,4,501
15/02/2023,23:19:22,1,280
07/05/2024,12:47:56,4,355
04/01/2024,5:51:56,4,298
19/12/2023,15:29:20,1,93
07/07/2022,11:51:09,3,321
30/06/2024,13:48:37,3,556
27/08/2024,13:27:08,1,468
04/06/2022,14:51:59,1,591
09/09/2022,10:32:05,3,287
04/08/2023,19:34:59,1,519
17/04/2024,5:39:15,1,480
08/04/2023,15:12:01,1,538
02/03/2023,15:57:59,1,208
06/10/2023,17:25:29,2,300
19/10/2022,14:26:49,1,407
25/12/2024,10:27:23,3,489
09/06/2023,22:26:22,2,76
03/10/2024,20:49:25,4,494
01/03/2022,10:18:28,3,423
03/09/2022,11:57:09,1,330
11/07/2022,10:47:49,4,36
07/05/2024,13:58:33,2,349
08/03/2023,10:38:13,1,548
26/08/2024,14:17:25,1,466
09/12/2022,15:55:06,3,406
17/09/2022,23:21:30,3,120
03/07/2024,11:02:13,1,150
30/04/2024,13:27:36,1,495
14/12/2023,11:04:06,1,370
05/04/2024,23:26:57,2,203
07/03/2023,22:15:16,1,421
11/06/2024,16:33:00,3,363
09/08/2024,14:26:05,1,53
02/11/2024,19:30:36,1,203
02/10/2024,18:31:44,1,91
05/03/2022,15:17:59,1,175
14/04/2023,8:36:05,1,151
23/10/2024,15:41:27,1,375
20/01/2024,8:32:23,2,530
23/09/2022,8:17:31,1,369
05/02/2022,11:30:41,1,244
08/08/2024,7:12:43,1,113
07/02/2024,10:20:00,1,58
17/11/2022,18:57:05,1,481
08/01/2023,11:28:06,2,452
18/07/2023,18:19:55,3,134
15/11/2023,10:57:30,3,54
08/08/2024,9:00:59,1,265
21/11/2023,14:30:45,1,379
12/04/2024,17:50:15,2,586
20/03/2022,11:24:11,2,63
09/08/2022,16:24:35,1,480
09/07/2022,14:18:29,3,375
31/12/2023,13:44:16,1,30
05/12/2023,14:05:37,1,27
05/05/2023,16:47:00,3,24
18/01/2023,12:25:45,1,399
05/12/2024,13:43:59,1,309
29/10/2024,13:50:46,3,44
01/02/2022,7:22:22,2,218
17/10/2024,3:37:48,1,534
29/03/2023,17:19:29,1,370
19/11/2024,12:42:50,1,505
20/10/2023,14:05:20,2,383
15/06/2024,13:31:15,2,361
08/02/2022,8:27:42,2,293
27/12/2022,17:53:16,2,405
13/09/2022,8:29:29,3,551
09/10/2023,11:50:49,2,229
20/02/2022,7:49:38,4,151
21/04/2023,15:14:10,1,356
27/02/2023,18:32:34,3,394
02/11/2022,11:50:58,4,163
08/07/2023,11:40:33,2,123
27/12/2022,13:28:31,1,474
15/01/2022,13:59:56,3,81
02/03/2023,16:59:44,3,235
11/01/2024,10:31:01,3,297
12/06/2024,12:28:31,1,248
12/10/2022,13:16:47,1,537
24/09/2023,13:50:12,4,38
26/05/2024,13:11:58,4,387
18/08/2022,21:42:17,1,50
18/11/2024,14:05:43,1,537
24/12/2023,22:38:58,1,181
05/10/2023,20:53:37,2,32
08/11/2022,11:46:08,3,534
21/12/2022,9:06:05,4,459
28/03/2022,14:31:29,1,88
17/09/2024,12:39:35,2,178
17/06/2024,20:36:46,3,209
16/07/2023,13:24:53,1,69
21/07/2022,22:22:31,1,104
14/03/2023,11:15:03,1,197
17/05/2023,10:59:41,1,184
29/01/2023,10:46:04,1,307
31/03/2023,13:01:56,2,421
23/02/2022,12:19:51,4,103
27/12/2023,11:25:23,1,438
25/03/2023,15:13:36,1,333
27/04/2023,19:11:22,4,356
12/08/2022,13:14:13,2,187
05/01/2022,10:14:05,2,350
25/02/2024,12:01:24,2,419
07/11/2022,16:11:18,1,352
24/12/2023,15:55:25,1,503
20/01/2024,16:39:53,4,48
07/09/2022,19:00:45,1,404
23/09/2024,8:03:36,3,501
21/04/2022,19:44:23,3,578
09/11/2022,15:22:10,1,70
16/08/2022,15:43:52,4,594
11/07/2022,10:20:05,1,400
25/06/2024,14:38:10,2,372
19/09/2022,12:42:09,1,95
15/08/2024,14:40:30,1,462
26/05/2022,10:51:18,1,496
04/12/2022,14:38:56,1,122
03/08/2024,2:18:18,3,489
08/07/2024,10:04:59,1,85
08/10/2022,23:46:10,4,575
16/06/2023,16:29:13,1,576
17/06/2022,5:50:28,2,186
18/10/2022,20:54:08,1,517
01/09/2022,14:02:40,2,506
14/08/2023,11:31:24,1,143
17/11/2022,14:48:01,1,556
08/01/2024,7:43:16,3,220
04/10/2023,8:39:48,1,360
16/07/2023,17:41:23,2,342
07/05/2024,11:35:20,3,126
03/11/2022,17:12:37,2,554
02/03/2022,12:07:31,2,448
19/10/2022,8:44:15,1,294
01/08/2023,14:10:14,1,317
30/01/2023,11:30:01,4,149
26/04/2022,9:11:30,1,122
11/02/2023,5:16:09,1,389
01/10/2023,17:59:39,1,330
28/05/2023,10:56:08,1,79
08/06/2024,4:21:24,3,470
08/08/2024,6:28:53,3,476
25/10/2022,10:44:06,1,10
03/05/2022,20:59:36,2,568
11/04/2022,11:02:50,2,323
28/11/2022,18:21:15,3,489
09/01/2024,13:37:52,3,379
03/10/2024,14:00:29,1,295
06/04/2023,8:31:01,1,170
11/03/2022,12:27:38,1,320
30/09/2023,12:50:07,2,311
04/09/2024,12:07:13,1,21
09/02/2022,15:36:14,1,283
01/06/2022,17:44:16,2,432
22/11/2024,15:57:39,1,185
02/09/2022,15:20:17,3,72
20/10/2022,16:16:01,1,506
08/04/2023,14:56:32,2,307
30/06/2024,8:12:23,1,179
01/05/2023,9:57:33,2,471
17/06/2024,12:42:47,1,325
18/06/2024,13:59:04,3,16
20/12/2023,18:22:32,1,600
25/09/2024,12:03:25,2,69
09/09/2024,14:12:59,2,538
22/08/2024,14:37:13,2,574
07/02/2023,19:44:49,1,113
31/08/2022,14:21:07,2,99
17/11/2023,8:39:36,2,413
17/05/2023,9:04:26,1,110
10/10/2024,11:25:46,1,545
22/09/2023,17:48:20,3,383
08/12/2022,17:06:51,4,121
22/01/2022,12:05:34,1,245
18/07/2022,6:17:32,3,180
31/12/2024,9:07:03,2,263
11/07/2024,8:08:09,2,490
18/08/2022,15:53:55,2,218
28/05/2024,14:26:17,3,367
31/12/2022,4:46:26,3,35
16/06/2023,8:56:34,2,474
02/04/2022,17:09:05,2,131
29/09/2023,11:45:10,2,258
10/01/2023,11:30:03,3,209
30/07/2024,13:51:31,1,195
20/04/2024,10:35:55,1,430
03/12/2022,11:57:20,1,232
21/02/2024,18:58:17,3,302
25/09/2023,10:30:31,1,401
21/09/2024,20:27:38,4,261
15/09/2022,12:51:25,3,415
09/07/2022,15:36:40,1,266
29/03/2024,22:50:18,4,23
21/08/2023,17:31:18,3,253
07/12/2022,11:11:52,3,389
14/02/2023,15:44:14,1,531
21/10/2022,20:21:53,2,174
15/08/2023,10:59:37,4,208
26/01/2022,11:01:13,1,145
12/05/2023,13:56:29,4,399
16/06/2023,19:17:56,1,465
11/04/2024,10:56:49,4,173
17/11/2024,22:23:06,3,210
04/01/2024,17:55:53,1,275
21/05/2023,13:04:58,2,490
24/02/2022,11:55:07,1,124
20/04/2022,8:03:42,1,54
11/01/2024,20:53:21,4,286
13/09/2023,11:47:29,1,399
24/08/2023,14:30:56,3,254
29/04/2023,14:53:56,4,356
01/02/2024,8:29:31,1,339
26/07/2024,6:18:36,2,162
27/06/2024,11:25:13,1,395
31/03/2022,14:33:26,2,396
19/03/2023,8:07:25,3,112
26/01/2023,17:12:42,1,580
13/10/2022,5:44:07,1,173
21/10/2024,12:49:24,1,50
16/08/2024,15:06:24,2,162
02/08/2022,16:25:15,1,145
04/09/2024,10:35:02,1,103
03/10/2024,10:11:18,1,524
25/12/2024,18:08:38,1,161
12/02/2023,10:10:21,2,448
22/11/2024,9:13:48,4,118
10/09/2022,16:00:34,1,326
19/02/2022,8:51:13,3,122
04/07/2024,11:35:06,2,142
28/04/2024,14:57:34,1,421
27/05/2024,15:01:03,1,439
15/07/2022,18:12:28,2,300
10/08/2024,9:53:20,3,410
27/12/2022,23:52:57,2,413
26/01/2023,16:57:02,3,121
08/04/2022,17:32:06,2,468
23/05/2022,22:18:01,3,225
22/05/2024,19:04:32,1,311
17/03/2023,16:35:02,1,92
08/05/2024,18:25:05,1,139
23/06/2024,13:04:59,1,24
05/12/2022,14:18:39,2,472
30/09/2023,9:21:11,1,98
11/02/2022,18:13:33,1,59
30/10/2022,14:56:16,1,43
10/08/2023,11:21:20,1,159
06/01/2024,12:30:16,3,352
07/10/2023,14:10:36,1,14
20/09/2024,7:59:43,1,358
25/11/2024,11:30:10,3,315
17/05/2022,12:16:19,1,331
24/03/2024,14:00:40,2,233
15/03/2022,11:51:18,1,117
21/03/2022,12:21:45,1,259
24/10/2024,11:13:21,1,432
31/08/2023,18:16:17,4,313
13/12/2022,11:16:05,2,177
14/07/2022,19:31:40,3,401
27/10/2022,13:33:48,1,108
02/10/2022,5:19:41,3,458
13/05/2024,11:22:37,4,407
10/02/2024,14:04:48,1,138
10/11/2023,15:53:46,1,372
11/11/2023,7:00:45,1,445
18/04/2022,15:50:36,1,379
11/09/2022,7:03:07,1,288
21/02/2023,18:10:27,2,442
15/12/2022,19:39:22,2,311
04/06/2022,18:39:05,4,136
26/10/2023,14:40:27,4,515
08/05/2023,11:19:35,2,567
25/08/2023,23:20:40,3,288
16/12/2022,11:03:14,1,473
21/06/2024,16:08:27,4,99
11/01/2023,10:05:58,1,326
06/09/2023,19:16:45,1,227
24/05/2023,11:12:27,1,373
08/02/2023,12:22:29,1,63
15/02/2023,17:23:31,1,238
14/07/2023,15:33:47,2,235
07/04/2024,18:17:40,1,77
15/10/2022,12:45:47,2,202
01/12/2023,11:38:53,1,265
05/07/2024,18:06:34,1,337
20/09/2023,8:41:28,2,422
11/07/2024,13:19:51,4,212
21/10/2024,10:24:49,4,526
23/06/2022,9:04:52,2,522
01/07/2023,12:43:14,1,352
11/09/2023,23:44:34,1,506
10/01/2022,17:29:57,1,152
14/11/2024,7:52:37,2,72
25/08/2022,14:38:53,2,307
15/07/2023,20:43:52,4,435
26/02/2022,4:42:51,1,433
06/08/2024,18:06:08,1,274
18/02/2022,13:38:51,2,477
06/06/2024,9:11:09,1,456
23/06/2023,5:34:52,1,250
08/06/2022,17:18:27,1,264
24/09/2023,11:44:47,1,106
10/07/2024,10:46:40,2,405
17/02/2023,21:07:39,4,4
18/09/2022,13:33:24,2,474
27/08/2022,14:21:35,1,330
23/06/2022,8:38:12,1,583
17/10/2022,15:30:57,4,58
27/07/2022,11:56:55,1,530
04/06/2022,11:56:22,1,465
01/07/2024,17:00:25,1,195
11/05/2022,10:14:43,4,109
17/06/2022,17:19:43,2,288
12/05/2022,14:25:00,2,21
27/11/2023,12:13:15,2,467
16/09/2024,19:06:07,3,471
27/08/2023,2:59:03,1,570
10/08/2023,17:06:52,4,47
11/08/2022,19:35:18,1,393
05/11/2023,14:00:45,1,581
05/12/2024,11:49:16,2,459
21/07/2024,20:58:16,1,537
24/12/2023,14:27:10,3,476
03/04/2023,12:05:40,1,350
04/04/2022,13:09:20,3,80
28/12/2022,17:11:51,1,551
04/04/2022,15:20:07,1,446
09/10/2024,8:30:51,1,450
21/06/2023,10:04:02,1,144
30/08/2024,15:02:37,3,407
01/09/2022,12:58:13,2,530
05/07/2023,10:47:07,3,448
08/11/2024,12:58:15,4,595
22/05/2024,15:41:20,3,90
18/08/2024,15:01:46,3,171
16/02/2023,12:21:30,3,528
12/10/2023,11:37:12,3,309
20/10/2024,10:58:15,1,560
06/11/2024,12:25:55,3,289
27/10/2022,14:28:18,1,216
18/01/2023,18:59:19,4,345
31/05/2023,21:51:05,4,59
08/06/2024,13:50:25,1,322
11/10/2023,17:17:06,1,34
02/08/2024,15:48:13,1,571
23/12/2024,11:48:59,1,125
20/04/2024,17:25:12,3,77
19/05/2022,12:04:28,1,483
12/09/2023,12:41:01,3,302
08/11/2024,15:58:27,4,208
21/05/2024,15:44:48,2,465
16/01/2024,10:29:14,3,259
25/09/2022,11:40:07,1,57
02/08/2022,14:26:51,3,120
16/03/2024,15:34:51,1,345
06/10/2022,10:12:42,3,83
15/12/2024,4:56:05,1,315
05/06/2022,14:14:43,1,93
11/07/2024,9:30:43,1,599
05/09/2023,5:18:06,1,474
11/03/2024,11:08:20,1,84
23/07/2023,17:56:58,1,530
28/12/2022,14:03:57,1,70
05/02/2024,11:20:40,1,440
14/07/2023,13:56:51,4,390
22/06/2022,10:54:52,1,486
28/07/2023,12:03:17,2,365
01/09/2023,11:34:23,1,485
01/09/2022,5:43:55,1,18
01/12/2022,9:27:18,1,110
07/06/2023,12:42:01,1,373
16/07/2022,9:20:34,1,595
20/08/2024,10:07:29,3,382
10/08/2024,14:55:48,3,74
15/08/2024,18:11:02,1,536
22/04/2023,14:32:32,2,540
05/10/2024,11:16:34,1,585
20/01/2024,8:38:41,4,249
15/02/2022,10:44:32,1,202
15/10/2023,18:07:52,4,266
13/10/2022,14:54:39,3,448
15/05/2022,9:42:01,2,571
04/02/2022,13:03:26,2,504
30/12/2023,13:59:17,2,198
21/10/2023,12:16:08,3,369
28/03/2024,13:20:27,1,261
16/02/2023,10:40:44,3,425
10/12/2022,13:49:12,4,412
26/03/2022,13:11:43,1,134
17/08/2022,17:12:39,3,36
15/02/2024,11:18:12,1,305
31/05/2023,11:12:33,2,64
07/08/2024,12:01:57,1,305
04/04/2022,9:15:29,4,344
28/12/2022,15:51:57,2,384
09/04/2022,12:31:35,2,134
02/06/2022,8:49:16,3,170
26/12/2022,17:29:14,3,490
13/05/2022,14:19:48,3,83
03/12/2024,11:32:38,2,137
22/05/2023,13:24:53,3,290
26/06/2024,14:22:32,1,204
09/02/2023,7:17:47,1,329
07/07/2022,9:59:19,3,170
20/04/2023,17:52:25,1,28
31/05/2022,17:07:05,1,128
06/06/2024,17:16:12,2,294
21/04/2023,14:08:33,1,115
14/07/2024,9:07:53,3,562
22/12/2022,14:32:42,1,127
27/02/2024,7:40:22,3,247
18/11/2024,17:04:57,1,294
05/05/2022,17:42:03,1,103
14/07/2023,7:01:07,2,329
11/05/2023,14:47:39,1,465
24/06/2022,10:15:58,1,419
02/09/2024,14:53:28,1,259
30/05/2023,15:22:34,3,66
02/04/2022,15:44:13,1,421
01/08/2022,18:56:07,3,369
13/11/2023,10:58:19,1,299
03/11/2024,13:02:07,3,201
13/06/2022,9:04:57,3,569
08/07/2022,9:54:11,1,315
11/09/2023,14:09:13,1,569
04/11/2024,14:17:51,1,434
22/10/2024,17:21:02,2,306
06/04/2023,8:44:27,1,145
19/10/2023,15:57:52,1,377
24/02/2023,15:45:59,2,34
15/08/2024,13:37:02,2,110
04/03/2022,15:55:22,2,11
28/09/2022,10:45:27,1,39
25/12/2024,17:18:58,1,384
24/03/2023,21:06:04,1,72
19/07/2024,19:43:41,1,518
08/09/2024,16:59:32,4,194
03/07/2022,13:58:00,3,366
20/08/2023,11:38:29,1,374
22/04/2022,4:54:36,1,393
20/03/2023,15:44:00,4,279
07/10/2024,8:06:18,2,390
05/02/2022,19:32:25,3,546
13/10/2023,14:52:03,4,157
19/01/2024,10:26:32,2,532
03/07/2022,15:24:00,1,312
19/07/2024,18:20:51,1,322
27/11/2024,13:59:04,2,424
18/05/2023,10:10:28,4,76
13/04/2024,12:19:42,1,4
10/05/2023,4:53:56,4,426
21/08/2024,10:19:06,4,122
05/12/2023,11:27:41,3,185
25/08/2024,16:39:29,4,325
20/05/2022,15:31:57,3,47
06/03/2024,11:55:10,2,566
22/01/2023,14:55:36,1,142
14/02/2023,12:15:22,1,69
02/10/2024,22:39:56,3,521
03/06/2024,8:05:33,2,239
22/10/2023,11:34:03,1,230
16/08/2022,10:54:43,1,333
02/01/2024,12:23:54,1,249
20/03/2023,14:23:32,3,146
22/06/2023,17:26:17,4,539
22/06/2022,10:29:55,2,100
27/11/2022,17:38:53,3,460
29/09/2022,16:29:42,3,17
11/07/2024,12:15:01,3,100
29/05/2022,15:22:55,1,238
12/07/2023,12:51:18,1,550
06/01/2022,12:02:24,1,592
24/06/2022,12:55:00,1,469
08/08/2022,9:53:11,2,328
29/01/2022,9:24:23,2,466
28/04/2024,14:34:33,2,38
07/11/2022,14:18:28,1,150
20/01/2023,16:15:28,1,10
14/09/2024,22:10:59,3,180
21/04/2023,18:03:27,1,470
14/05/2022,4:46:14,1,1
11/09/2022,16:21:33,2,500
24/06/2023,17:24:00,1,9
20/09/2022,23:48:22,3,166
22/06/2024,13:18:18,3,179
07/06/2024,13:12:33,2,157
22/06/2023,16:39:46,1,498
20/01/2023,2:56:29,1,234
17/12/2023,13:38:18,1,1
13/02/2023,11:10:30,1,290
23/10/2023,9:50:10,2,357
24/05/2023,13:53:20,3,392
07/05/2023,13:16:43,1,503
14/12/2024,14:08:20,1,158
10/12/2022,17:48:59,1,135
01/12/2023,8:39:27,1,515
30/11/2023,14:18:26,2,245
15/09/2023,13:23:35,1,266
28/01/2024,14:23:36,3,548
05/06/2023,5:30:51,4,558
21/12/2022,20:35:30,4,270
30/09/2023,16:13:02,2,585
07/01/2023,13:56:40,1,165
30/06/2022,5:40:40,3,416
25/01/2024,17:07:13,1,426
19/03/2023,15:24:55,1,352
13/07/2024,13:03:57,1,216
14/04/2022,19:15:16,1,222
14/11/2022,14:12:31,1,247
19/03/2023,11:32:20,1,465
03/02/2024,11:29:03,3,41
17/09/2024,11:20:37,1,344
10/06/2024,6:55:22,1,309
03/07/2024,10:52:27,1,433
19/05/2022,18:17:51,3,583
22/09/2023,15:29:35,4,172
07/03/2023,12:37:51,4,451
27/09/2023,13:17:46,4,513
17/07/2022,10:04:03,1,55
10/09/2024,13:49:18,3,540
02/04/2024,20:19:24,3,276
01/04/2023,12:04:20,1,401
26/12/2022,14:05:03,2,408
16/09/2023,13:35:59,2,129
25/08/2023,12:14:40,1,77
09/01/2023,10:18:21,1,592
06/01/2023,9:20:28,2,169
15/12/2022,11:56:16,1,135
08/09/2022,4:48:03,1,564
16/03/2022,15:35:42,3,475
18/04/2024,14:28:24,3,85
23/12/2022,15:20:45,3,197
21/10/2024,18:35:00,2,339
06/07/2024,9:11:02,2,279
14/10/2023,16:24:35,1,20
29/12/2024,12:48:38,1,511
01/12/2023,15:04:03,1,520
30/01/2024,16:03:29,2,90
14/11/2022,13:49:28,4,186
30/12/2023,16:20:18,2,75
16/02/2023,11:20:49,1,283
08/04/2024,18:05:28,1,80
24/05/2023,9:03:54,2,371
07/05/2024,12:02:34,1,76
04/04/2024,11:28:43,2,84
18/12/2022,12:35:10,1,240
23/11/2024,15:19:06,2,66
08/07/2024,10:52:09,2,344
05/09/2022,19:32:53,3,62
24/01/2022,10:51:51,3,313
07/07/2023,16:27:45,1,351
08/03/2022,12:49:59,2,90
21/11/2023,15:02:41,3,258
19/02/2023,9:53:13,3,13
19/04/2023,15:11:40,4,36
22/02/2023,17:51:30,2,18
03/03/2024,10:28:10,3,368
05/06/2022,9:40:09,1,77
11/04/2022,9:29:03,2,305
02/05/2024,14:49:16,1,49
17/04/2024,18:20:27,1,588
12/12/2022,14:32:42,1,448
03/09/2022,13:07:48,1,528
23/06/2023,9:52:31,1,385
25/09/2022,18:57:51,1,239
05/01/2023,6:23:00,1,114
01/08/2023,17:05:22,4,496
13/10/2022,9:41:03,2,389
08/07/2022,16:49:53,2,53
14/03/2024,17:19:05,2,321
04/02/2023,16:47:10,1,86
24/07/2024,13:03:55,1,552
09/07/2023,19:55:37,1,376
21/05/2022,21:01:11,3,355
10/01/2024,15:41:59,1,142
31/08/2023,10:49:42,1,136
06/07/2023,11:50:20,1,12
19/06/2023,11:31:41,1,181
25/02/2022,14:48:45,2,163
11/02/2023,13:51:27,2,413
29/05/2023,11:56:14,3,130
10/06/2022,14:37:17,1,412
12/06/2024,12:09:06,3,522
13/09/2024,8:05:11,1,99
06/11/2022,17:57:04,1,435
11/08/2022,11:36:00,2,450
21/01/2022,7:00:13,3,74
10/01/2022,12:07:17,1,77
10/10/2022,15:02:57,1,112
17/10/2022,19:47:24,1,221
26/03/2023,13:39:10,3,440
09/08/2024,11:06:42,2,145
27/03/2023,16:17:06,1,559
28/02/2022,18:22:14,3,427
04/06/2024,9:31:45,4,382
01/05/2023,21:46:59,1,113
13/03/2024,9:15:39,2,253
12/07/2024,15:33:53,1,383
17/11/2022,9:55:25,2,99
26/10/2022,12:12:19,4,397
12/11/2023,20:00:35,3,568
28/04/2022,10:58:15,1,76
21/04/2024,11:06:14,1,149
20/03/2024,17:02:57,1,508
04/12/2024,9:51:14,1,62
14/04/2023,14:30:42,3,396
06/01/2022,10:38:06,1,547
02/11/2024,13:46:34,2,5
17/04/2023,16:11:45,1,311
13/03/2023,7:12:03,1,289
06/03/2023,10:00:24,1,224
11/12/2024,9:52:56,1,162
13/03/2024,23:44:16,2,188
22/04/2024,11:52:31,2,421
17/06/2024,15:37:41,3,59
09/01/2024,4:55:19,1,459
31/07/2024,10:19:26,2,171
31/08/2023,13:40:41,2,294
16/03/2023,12:26:25,2,547
24/01/2022,13:46:19,2,509
09/11/2023,13:10:28,1,453
16/07/2023,14:23:38,1,508
29/09/2024,12:18:44,1,225
24/10/2023,14:17:37,3,472
29/03/2022,12:22:05,3,61
15/02/2023,16:57:09,1,588
09/07/2023,12:11:36,2,407
20/08/2023,15:04:53,2,177
08/08/2024,7:55:31,3,214
15/01/2024,13:11:14,1,151
11/03/2023,9:58:25,2,467
20/06/2023,19:50:33,2,538
15/12/2024,9:59:49,1,558
15/11/2024,15:04:42,1,119
04/10/2023,11:41:03,2,45
27/09/2023,14:10:44,3,133
24/11/2022,18:09:25,1,545
09/01/2024,13:48:39,1,541
19/01/2024,16:44:00,4,362
01/04/2024,13:16:18,1,509
11/09/2024,21:18:00,1,348
10/03/2023,14:24:11,3,272
08/11/2023,8:52:30,3,384
16/03/2022,10:27:57,2,188
12/11/2024,12:01:28,2,161
09/07/2023,19:38:54,2,120
10/06/2023,14:37:42,4,12
07/12/2024,14:03:04,1,351
13/06/2024,14:49:18,1,216
16/10/2024,13:09:02,1,575
25/07/2024,19:56:26,3,128
01/06/2022,20:26:07,3,229
27/06/2023,15:02:49,4,299
08/11/2023,16:14:41,3,252
14/06/2024,10:59:51,1,176
16/10/2023,20:11:53,1,343
11/02/2023,17:35:04,1,453
02/02/2022,9:06:39,1,260
10/04/2023,11:55:18,2,128
27/02/2022,10:15:42,2,224
09/10/2022,16:15:05,3,415
23/03/2023,22:33:41,3,42
14/06/2023,15:40:04,4,592
18/01/2024,20:11:11,2,293
27/11/2022,8:23:34,1,210
01/09/2024,9:25:44,4,378
14/03/2024,12:56:05,1,501
30/12/2023,12:48:06,3,564
12/03/2024,15:18:09,1,424
04/01/2024,13:18:52,4,456
02/01/2024,13:12:04,1,38
28/10/2023,12:20:33,1,364
21/09/2023,20:54:08,1,447
06/12/2023,14:25:37,1,356
23/08/2024,8:23:27,3,355
12/11/2024,9:06:20,4,554
04/03/2024,7:36:40,1,207
07/08/2023,8:26:23,2,217
13/07/2022,11:03:37,1,483
05/07/2024,12:58:36,1,417
05/10/2023,13:51:14,1,193
12/08/2024,14:20:29,3,246
31/12/2024,12:32:36,3,450
29/01/2024,15:10:54,1,20
20/06/2023,16:49:45,1,319
06/08/2023,12:04:09,1,196
08/12/2024,17:20:02,1,194
25/12/2023,11:16:45,1,381
21/09/2024,21:05:50,4,361
12/06/2024,21:59:44,3,132
10/06/2024,17:12:08,4,220
29/11/2023,10:21:41,2,112
09/06/2022,15:23:27,2,437
20/07/2024,11:19:20,1,93
04/01/2023,16:12:47,2,276
01/11/2024,10:06:14,4,51
09/03/2022,17:30:48,1,477
08/06/2022,15:16:19,1,237
11/09/2022,16:48:52,1,394
05/06/2023,8:55:39,1,6
04/03/2022,6:12:34,1,525
15/08/2023,9:14:25,1,423
26/02/2022,20:16:11,4,115
04/08/2022,9:16:22,2,64
03/12/2022,12:10:46,4,342
14/03/2024,11:42:55,2,533
07/07/2024,11:07:57,1,210
27/12/2024,14:36:23,1,477
17/06/2022,14:49:22,3,302
03/07/2022,10:32:26,3,310
23/05/2024,17:25:55,2,238
25/01/2022,4:53:57,1,145
10/01/2022,14:35:18,1,551
26/06/2022,15:16:02,1,239
21/05/2023,8:16:26,1,224
11/04/2022,12:07:49,1,591
30/12/2023,12:38:26,2,293
10/05/2024,18:43:49,1,515
